id,config_id,updated_at,cashflow,total_assets,positions
k110k001-0001-9001-k001-000000000004,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-04 09:55:50.000000+00,33750.00,101795.00,"{""PG"":{""value"":21880.00,""shares"":140},""CL"":{""value"":18765.00,""shares"":225},""UL"":{""value"":27400.00,""shares"":460}}"
k110k001-0001-9001-k001-000000000005,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-05 09:55:50.000000+00,33750.00,100210.00,"{""PG"":{""value"":21490.00,""shares"":140},""CL"":{""value"":18270.00,""shares"":225},""UL"":{""value"":26700.00,""shares"":460}}"
k110k001-0001-9001-k001-000000000006,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-06 09:55:50.000000+00,33750.00,101960.00,"{""PG"":{""value"":22120.00,""shares"":140},""CL"":{""value"":18810.00,""shares"":225},""UL"":{""value"":27280.00,""shares"":460}}"
k110k001-0001-9001-k001-000000000007,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-07 09:55:50.000000+00,12950.00,102355.00,"{""PG"":{""value"":22120.00,""shares"":140},""CL"":{""value"":18585.00,""shares"":225},""UL"":{""value"":26980.00,""shares"":460},""KMB"":{""value"":21720.00,""shares"":160}}"
k110k001-0001-9001-k001-000000000008,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-08 09:55:50.000000+00,12950.00,103480.00,"{""PG"":{""value"":22435.00,""shares"":140},""CL"":{""value"":19080.00,""shares"":225},""UL"":{""value"":27600.00,""shares"":460},""KMB"":{""value"":21415.00,""shares"":160}}"
k110k001-0001-9001-k001-000000000009,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-09 09:55:50.000000+00,12950.00,104525.00,"{""PG"":{""value"":22750.00,""shares"":140},""CL"":{""value"":19350.00,""shares"":225},""UL"":{""value"":27830.00,""shares"":460},""KMB"":{""value"":21645.00,""shares"":160}}"
k110k001-0001-9001-k001-000000000010,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-10 09:55:50.000000+00,350.00,105320.00,"{""PG"":{""value"":22910.00,""shares"":140},""CL"":{""value"":19620.00,""shares"":225},""UL"":{""value"":28060.00,""shares"":460},""KMB"":{""value"":21830.00,""shares"":160},""CHD"":{""value"":12550.00,""shares"":110}}"
k110k001-0001-9001-k001-000000000011,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-11 09:55:50.000000+00,350.00,103880.00,"{""PG"":{""value"":22590.00,""shares"":140},""CL"":{""value"":19350.00,""shares"":225},""UL"":{""value"":27600.00,""shares"":460},""KMB"":{""value"":21590.00,""shares"":160},""CHD"":{""value"":12400.00,""shares"":110}}"
k110k001-0001-9001-k001-000000000012,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-12 09:55:50.000000+00,350.00,104930.00,"{""PG"":{""value"":22755.00,""shares"":140},""CL"":{""value"":19485.00,""shares"":225},""UL"":{""value"":27830.00,""shares"":460},""KMB"":{""value"":21970.00,""shares"":160},""CHD"":{""value"":12540.00,""shares"":110}}"
k110k001-0001-9001-k001-000000000013,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-13 09:55:50.000000+00,4280.00,103650.00,"{""PG"":{""value"":22435.00,""shares"":140},""CL"":{""value"":19215.00,""shares"":225},""UL"":{""value"":26980.00,""shares"":460},""KMB"":{""value"":21375.00,""shares"":160},""CHD"":{""value"":9365.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000014,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-14 09:55:50.000000+00,4280.00,102115.00,"{""PG"":{""value"":22120.00,""shares"":140},""CL"":{""value"":18990.00,""shares"":225},""UL"":{""value"":26520.00,""shares"":460},""KMB"":{""value"":21105.00,""shares"":160},""CHD"":{""value"":9100.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000015,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-15 09:55:50.000000+00,9960.00,104320.00,"{""PG"":{""value"":22590.00,""shares"":140},""CL"":{""value"":19350.00,""shares"":225},""UL"":{""value"":27140.00,""shares"":460},""KMB"":{""value"":16440.00,""shares"":125},""CHD"":{""value"":8840.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000016,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-16 09:55:50.000000+00,9960.00,106025.00,"{""PG"":{""value"":23075.00,""shares"":140},""CL"":{""value"":19755.00,""shares"":225},""UL"":{""value"":27830.00,""shares"":460},""KMB"":{""value"":16850.00,""shares"":125},""CHD"":{""value"":8555.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000017,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-17 09:55:50.000000+00,9960.00,107665.00,"{""PG"":{""value"":23560.00,""shares"":140},""CL"":{""value"":20025.00,""shares"":225},""UL"":{""value"":28290.00,""shares"":460},""KMB"":{""value"":17125.00,""shares"":125},""CHD"":{""value"":8705.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000018,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-18 09:55:50.000000+00,9960.00,109705.00,"{""PG"":{""value"":24045.00,""shares"":140},""CL"":{""value"":20520.00,""shares"":225},""UL"":{""value"":28980.00,""shares"":460},""KMB"":{""value"":17400.00,""shares"":125},""CHD"":{""value"":8800.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000019,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-19 09:55:50.000000+00,9960.00,108815.00,"{""PG"":{""value"":23780.00,""shares"":140},""CL"":{""value"":20250.00,""shares"":225},""UL"":{""value"":28750.00,""shares"":460},""KMB"":{""value"":17125.00,""shares"":125},""CHD"":{""value"":8950.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000020,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-20 09:55:50.000000+00,9960.00,110775.00,"{""PG"":{""value"":24205.00,""shares"":140},""CL"":{""value"":20745.00,""shares"":225},""UL"":{""value"":29440.00,""shares"":460},""KMB"":{""value"":17400.00,""shares"":125},""CHD"":{""value"":9025.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000021,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-21 09:55:50.000000+00,9960.00,112740.00,"{""PG"":{""value"":24625.00,""shares"":140},""CL"":{""value"":21130.00,""shares"":225},""UL"":{""value"":29980.00,""shares"":460},""KMB"":{""value"":17600.00,""shares"":125},""CHD"":{""value"":9100.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000022,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-22 09:55:50.000000+00,9960.00,114705.00,"{""PG"":{""value"":25045.00,""shares"":140},""CL"":{""value"":21515.00,""shares"":225},""UL"":{""value"":30460.00,""shares"":460},""KMB"":{""value"":17800.00,""shares"":125},""CHD"":{""value"":9180.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000023,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-23 09:55:50.000000+00,9960.00,116670.00,"{""PG"":{""value"":25465.00,""shares"":140},""CL"":{""value"":21895.00,""shares"":225},""UL"":{""value"":30940.00,""shares"":460},""KMB"":{""value"":18000.00,""shares"":125},""CHD"":{""value"":9260.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000024,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-24 09:55:50.000000+00,9960.00,118635.00,"{""PG"":{""value"":25885.00,""shares"":140},""CL"":{""value"":22275.00,""shares"":225},""UL"":{""value"":31420.00,""shares"":460},""KMB"":{""value"":18200.00,""shares"":125},""CHD"":{""value"":9340.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000025,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-25 09:55:50.000000+00,9960.00,120600.00,"{""PG"":{""value"":26305.00,""shares"":140},""CL"":{""value"":22655.00,""shares"":225},""UL"":{""value"":31900.00,""shares"":460},""KMB"":{""value"":18400.00,""shares"":125},""CHD"":{""value"":9420.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000026,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-26 09:55:50.000000+00,9960.00,122565.00,"{""PG"":{""value"":26725.00,""shares"":140},""CL"":{""value"":23035.00,""shares"":225},""UL"":{""value"":32380.00,""shares"":460},""KMB"":{""value"":18600.00,""shares"":125},""CHD"":{""value"":9500.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000027,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-27 09:55:50.000000+00,9960.00,124530.00,"{""PG"":{""value"":27145.00,""shares"":140},""CL"":{""value"":23415.00,""shares"":225},""UL"":{""value"":32860.00,""shares"":460},""KMB"":{""value"":18800.00,""shares"":125},""CHD"":{""value"":9580.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000028,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-28 09:55:50.000000+00,9960.00,126495.00,"{""PG"":{""value"":27565.00,""shares"":140},""CL"":{""value"":23795.00,""shares"":225},""UL"":{""value"":33340.00,""shares"":460},""KMB"":{""value"":19000.00,""shares"":125},""CHD"":{""value"":9660.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000029,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-29 09:55:50.000000+00,9960.00,128460.00,"{""PG"":{""value"":27985.00,""shares"":140},""CL"":{""value"":24175.00,""shares"":225},""UL"":{""value"":33820.00,""shares"":460},""KMB"":{""value"":19200.00,""shares"":125},""CHD"":{""value"":9740.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000030,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-30 09:55:50.000000+00,9960.00,130425.00,"{""PG"":{""value"":28405.00,""shares"":140},""CL"":{""value"":24555.00,""shares"":225},""UL"":{""value"":34300.00,""shares"":460},""KMB"":{""value"":19400.00,""shares"":125},""CHD"":{""value"":9820.00,""shares"":85}}"
k110k001-0001-9001-k001-000000000031,k4l372nj-7n01-38j2-i2o5-2m3kj5645960,2025-03-31 09:55:50.000000+00,9960.00,132390.00,"{""PG"":{""value"":28825.00,""shares"":140},""CL"":{""value"":24935.00,""shares"":225},""UL"":{""value"":34780.00,""shares"":460},""KMB"":{""value"":19600.00,""shares"":125},""CHD"":{""value"":9900.00,""shares"":85}}"
l111l001-0001-0001-l001-000000000001,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-01 12:10:01.000000+00,100000.00,100000.00,"{}"
l111l001-0001-0001-l001-000000000002,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-02 12:10:01.000000+00,60000.00,100320.00,"{""XOM"":{""value"":14520.00,""shares"":120},""CVX"":{""value"":11650.00,""shares"":75},""BP"":{""value"":6780.00,""shares"":180},""SHEL"":{""value"":7370.00,""shares"":85}}"
l111l001-0001-0001-l001-000000000003,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-03 12:10:01.000000+00,40000.00,101230.00,"{""XOM"":{""value"":14760.00,""shares"":120},""CVX"":{""value"":11805.00,""shares"":75},""BP"":{""value"":6930.00,""shares"":180},""SHEL"":{""value"":7455.00,""shares"":85},""COP"":{""value"":20280.00,""shares"":165}}"
l111l001-0001-0001-l001-000000000004,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-04 12:10:01.000000+00,40000.00,100780.00,"{""XOM"":{""value"":14640.00,""shares"":120},""CVX"":{""value"":11580.00,""shares"":75},""BP"":{""value"":6840.00,""shares"":180},""SHEL"":{""value"":7310.00,""shares"":85},""COP"":{""value"":20410.00,""shares"":165}}"
l111l001-0001-0001-l001-000000000005,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-05 12:10:01.000000+00,45610.00,101350.00,"{""XOM"":{""value"":14880.00,""shares"":120},""CVX"":{""value"":11730.00,""shares"":75},""BP"":{""value"":6360.00,""shares"":160},""SHEL"":{""value"":7480.00,""shares"":85},""COP"":{""value"":15290.00,""shares"":125}}"
l111l001-0001-0001-l001-000000000006,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-06 12:10:01.000000+00,30750.00,102540.00,"{""XOM"":{""value"":15120.00,""shares"":120},""CVX"":{""value"":11955.00,""shares"":75},""BP"":{""value"":6440.00,""shares"":160},""SHEL"":{""value"":11325.00,""shares"":125},""COP"":{""value"":26950.00,""shares"":215}}"
l111l001-0001-0001-l001-000000000007,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-07 12:10:01.000000+00,33240.00,102890.00,"{""XOM"":{""value"":15240.00,""shares"":120},""CVX"":{""value"":11880.00,""shares"":75},""BP"":{""value"":6400.00,""shares"":160},""SHEL"":{""value"":11250.00,""shares"":125},""COP"":{""value"":24880.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000008,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-08 12:10:01.000000+00,33240.00,103325.00,"{""XOM"":{""value"":15360.00,""shares"":120},""CVX"":{""value"":12145.00,""shares"":75},""BP"":{""value"":6480.00,""shares"":160},""SHEL"":{""value"":11425.00,""shares"":125},""COP"":{""value"":24675.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000009,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-09 12:10:01.000000+00,23000.00,104450.00,"{""XOM"":{""value"":15720.00,""shares"":120},""CVX"":{""value"":12390.00,""shares"":75},""BP"":{""value"":8040.00,""shares"":200},""SHEL"":{""value"":11625.00,""shares"":125},""COP"":{""value"":33675.00,""shares"":275}}"
l111l001-0001-0001-l001-000000000010,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-10 12:10:01.000000+00,26100.00,103850.00,"{""XOM"":{""value"":15480.00,""shares"":120},""CVX"":{""value"":12070.00,""shares"":75},""BP"":{""value"":7840.00,""shares"":200},""SHEL"":{""value"":11375.00,""shares"":125},""COP"":{""value"":30985.00,""shares"":255}}"
l111l001-0001-0001-l001-000000000011,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-11 12:10:01.000000+00,18500.00,105920.00,"{""XOM"":{""value"":15840.00,""shares"":120},""CVX"":{""value"":12315.00,""shares"":75},""BP"":{""value"":8120.00,""shares"":200},""SHEL"":{""value"":11750.00,""shares"":125},""COP"":{""value"":39395.00,""shares"":325}}"
l111l001-0001-0001-l001-000000000012,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-12 12:10:01.000000+00,17850.00,106350.00,"{""XOM"":{""value"":16080.00,""shares"":120},""CVX"":{""value"":12480.00,""shares"":75},""BP"":{""value"":8160.00,""shares"":200},""SHEL"":{""value"":11875.00,""shares"":125},""COP"":{""value"":39905.00,""shares"":325}}"
l111l001-0001-0001-l001-000000000013,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-13 12:10:01.000000+00,27850.00,104670.00,"{""XOM"":{""value"":15720.00,""shares"":120},""CVX"":{""value"":12315.00,""shares"":75},""BP"":{""value"":7920.00,""shares"":200},""SHEL"":{""value"":11750.00,""shares"":125},""COP"":{""value"":29115.00,""shares"":245}}"
l111l001-0001-0001-l001-000000000014,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-14 12:10:01.000000+00,32600.00,103590.00,"{""XOM"":{""value"":15600.00,""shares"":120},""CVX"":{""value"":12235.00,""shares"":75},""BP"":{""value"":7880.00,""shares"":200},""SHEL"":{""value"":11625.00,""shares"":125},""COP"":{""value"":23650.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000015,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-15 12:10:01.000000+00,32600.00,104120.00,"{""XOM"":{""value"":15840.00,""shares"":120},""CVX"":{""value"":12400.00,""shares"":75},""BP"":{""value"":8000.00,""shares"":200},""SHEL"":{""value"":11875.00,""shares"":125},""COP"":{""value"":23405.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000016,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-16 12:10:01.000000+00,47600.00,107530.00,"{""XOM"":{""value"":16080.00,""shares"":120},""CVX"":{""value"":12645.00,""shares"":75},""BP"":{""value"":8200.00,""shares"":200},""SHEL"":{""value"":0.00,""shares"":0},""COP"":{""value"":23005.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000017,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-17 12:10:01.000000+00,25450.00,108670.00,"{""XOM"":{""value"":16200.00,""shares"":120},""CVX"":{""value"":12810.00,""shares"":75},""BP"":{""value"":8360.00,""shares"":200},""SHEL"":{""value"":21850.00,""shares"":225},""COP"":{""value"":24000.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000018,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-18 12:10:01.000000+00,25450.00,109320.00,"{""XOM"":{""value"":16320.00,""shares"":120},""CVX"":{""value"":12975.00,""shares"":75},""BP"":{""value"":8400.00,""shares"":200},""SHEL"":{""value"":22050.00,""shares"":225},""COP"":{""value"":24125.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000019,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-19 12:10:01.000000+00,25450.00,108540.00,"{""XOM"":{""value"":16080.00,""shares"":120},""CVX"":{""value"":12810.00,""shares"":75},""BP"":{""value"":8240.00,""shares"":200},""SHEL"":{""value"":21825.00,""shares"":225},""COP"":{""value"":24135.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000020,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-20 12:10:01.000000+00,30450.00,108960.00,"{""XOM"":{""value"":16200.00,""shares"":120},""CVX"":{""value"":12645.00,""shares"":75},""BP"":{""value"":8320.00,""shares"":200},""SHEL"":{""value"":17050.00,""shares"":175},""COP"":{""value"":24295.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000021,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-21 12:10:01.000000+00,30450.00,110925.00,"{""XOM"":{""value"":16320.00,""shares"":120},""CVX"":{""value"":12765.00,""shares"":75},""BP"":{""value"":8400.00,""shares"":200},""SHEL"":{""value"":17200.00,""shares"":175},""COP"":{""value"":24455.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000022,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-22 12:10:01.000000+00,30450.00,112890.00,"{""XOM"":{""value"":16440.00,""shares"":120},""CVX"":{""value"":12885.00,""shares"":75},""BP"":{""value"":8480.00,""shares"":200},""SHEL"":{""value"":17350.00,""shares"":175},""COP"":{""value"":24615.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000023,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-23 12:10:01.000000+00,30450.00,114855.00,"{""XOM"":{""value"":16560.00,""shares"":120},""CVX"":{""value"":12905.00,""shares"":75},""BP"":{""value"":8560.00,""shares"":200},""SHEL"":{""value"":17400.00,""shares"":175},""COP"":{""value"":24775.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000024,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-24 12:10:01.000000+00,30450.00,116820.00,"{""XOM"":{""value"":16680.00,""shares"":120},""CVX"":{""value"":12925.00,""shares"":75},""BP"":{""value"":8640.00,""shares"":200},""SHEL"":{""value"":17450.00,""shares"":175},""COP"":{""value"":24935.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000025,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-25 12:10:01.000000+00,30450.00,118785.00,"{""XOM"":{""value"":16800.00,""shares"":120},""CVX"":{""value"":12945.00,""shares"":75},""BP"":{""value"":8720.00,""shares"":200},""SHEL"":{""value"":17500.00,""shares"":175},""COP"":{""value"":25095.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000026,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-26 12:10:01.000000+00,30450.00,120750.00,"{""XOM"":{""value"":16920.00,""shares"":120},""CVX"":{""value"":12965.00,""shares"":75},""BP"":{""value"":8800.00,""shares"":200},""SHEL"":{""value"":17550.00,""shares"":175},""COP"":{""value"":25255.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000027,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-27 12:10:01.000000+00,30450.00,122715.00,"{""XOM"":{""value"":17040.00,""shares"":120},""CVX"":{""value"":12985.00,""shares"":75},""BP"":{""value"":8880.00,""shares"":200},""SHEL"":{""value"":17600.00,""shares"":175},""COP"":{""value"":25415.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000028,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-28 12:10:01.000000+00,30450.00,124680.00,"{""XOM"":{""value"":17160.00,""shares"":120},""CVX"":{""value"":13005.00,""shares"":75},""BP"":{""value"":8960.00,""shares"":200},""SHEL"":{""value"":17650.00,""shares"":175},""COP"":{""value"":25575.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000029,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-29 12:10:01.000000+00,30450.00,126645.00,"{""XOM"":{""value"":17280.00,""shares"":120},""CVX"":{""value"":13025.00,""shares"":75},""BP"":{""value"":9040.00,""shares"":200},""SHEL"":{""value"":17700.00,""shares"":175},""COP"":{""value"":25735.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000030,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-30 12:10:01.000000+00,30450.00,128610.00,"{""XOM"":{""value"":17400.00,""shares"":120},""CVX"":{""value"":13045.00,""shares"":75},""BP"":{""value"":9120.00,""shares"":200},""SHEL"":{""value"":17750.00,""shares"":175},""COP"":{""value"":25895.00,""shares"":200}}"
l111l001-0001-0001-l001-000000000031,l5m483ok-8o12-49k3-j3p6-3n4lk6757071,2025-03-31 12:10:01.000000+00,30450.00,130575.00,"{""XOM"":{""value"":17520.00,""shares"":120},""CVX"":{""value"":13065.00,""shares"":75},""BP"":{""value"":9200.00,""shares"":200},""SHEL"":{""value"":17800.00,""shares"":175},""COP"":{""value"":26055.00,""shares"":200}}"
